# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uz_initial              	Uz_final                	Uz_iters                	U_converged             	k_solver                	k_initial               	k_final                 	k_iters                 	k_converged             	omega_solver            	omega_initial           	omega_final             	omega_iters             	omega_converged         	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             
805                     	smoothSolver	1.4584376875149950e-02	1.2012854563187470e-03	7	4.2278941749802693e-02	3.9097394157841837e-03	7	false	smoothSolver	7.7903621838224463e-03	5.1320590495364520e-04	5	true	smoothSolver	1.1136365428475860e-04	5.8125661841510346e-06	3	true	GAMG	1.5649835866676731e-02	1.4145784964453201e-03	3	true
806                     	smoothSolver	1.4608470885277600e-02	1.2019181827576750e-03	7	4.2146393340798810e-02	3.8888400882951422e-03	7	false	smoothSolver	7.7849345487329630e-03	7.7577081296633472e-04	4	true	smoothSolver	1.1383508327596631e-04	5.8438983708043712e-06	3	true	GAMG	1.5847199883919489e-02	1.4400628077529949e-03	3	true
807                     	smoothSolver	1.4640743135563340e-02	1.2045123277910790e-03	7	4.2022724222109398e-02	3.8732419431809100e-03	7	false	smoothSolver	7.8821751485534386e-03	5.1957861615938060e-04	5	true	smoothSolver	1.1341624144423661e-04	5.8605264116568751e-06	3	true	GAMG	1.5927232037147049e-02	1.4491227167395390e-03	3	true
808                     	smoothSolver	1.4690614336684889e-02	1.2093106700235849e-03	7	4.1935731302512040e-02	3.8657495456019030e-03	7	false	smoothSolver	7.9075492981980165e-03	7.8976425691587712e-04	4	true	smoothSolver	1.1509721386934710e-04	5.8673465889501420e-06	3	true	GAMG	1.6049839147505650e-02	1.4593640643733861e-03	3	true
809                     	smoothSolver	1.4741550278280530e-02	1.2136384901467001e-03	7	4.1880017888576253e-02	3.8656268875404951e-03	7	false	smoothSolver	7.9775048211006491e-03	5.2604406977267834e-04	5	true	smoothSolver	1.1447779125350000e-04	5.9710890001862416e-06	3	true	GAMG	1.6032921853544348e-02	1.4567113013581590e-03	3	true
810                     	smoothSolver	1.4804377634893780e-02	1.2184037145582800e-03	7	4.1811057504400853e-02	3.8658383168188471e-03	7	false	smoothSolver	8.0071354922409271e-03	7.9602379217515412e-04	4	true	smoothSolver	1.1388338768327900e-04	5.8207615878599408e-06	3	true	GAMG	1.6030430099684120e-02	1.4451922957231190e-03	3	true
811                     	smoothSolver	1.4847716291461680e-02	1.2217393338932910e-03	7	4.1699020454141367e-02	3.8636191819643420e-03	7	false	smoothSolver	8.0637467059805085e-03	5.3047026962630404e-04	5	true	smoothSolver	1.1346108806625000e-04	5.7865986004221712e-06	3	true	GAMG	1.5885800393904932e-02	1.4205818767078081e-03	3	true
812                     	smoothSolver	1.4875434745989560e-02	1.2229105203633950e-03	7	4.1538894272420072e-02	3.8581817752796769e-03	7	false	smoothSolver	8.0591272246014842e-03	8.0461007692436822e-04	4	true	smoothSolver	1.1258490047824550e-04	5.7820028886997866e-06	3	true	GAMG	1.5732801674022370e-02	1.4021029286744120e-03	3	true
813                     	smoothSolver	1.4861497683888289e-02	1.2203772435016901e-03	7	4.1326833265711647e-02	3.8473449020516811e-03	7	false	smoothSolver	8.0903075865014825e-03	5.3375653793969683e-04	5	true	smoothSolver	1.1167021362393380e-04	5.7729506247098374e-06	3	true	GAMG	1.5465322448796301e-02	1.3853759965288251e-03	3	true
814                     	smoothSolver	1.4824175553576621e-02	1.2159501174300439e-03	7	4.1095105048424937e-02	3.8324345694664909e-03	7	false	smoothSolver	8.0423323662778701e-03	5.3226682240301037e-04	5	true	smoothSolver	1.1299994692159489e-04	1.1113032671039931e-05	2	true	GAMG	1.5237799926351360e-02	1.3839462839423499e-03	3	true
815                     	smoothSolver	1.4730902202704539e-02	1.2077784481383340e-03	7	4.0827546058520639e-02	3.8116966804606260e-03	7	false	smoothSolver	7.9627915777681895e-03	7.9573020516376415e-04	4	true	smoothSolver	1.0885811359498110e-04	5.5738548807197670e-06	3	true	GAMG	1.5037509558302430e-02	1.3781080809435070e-03	3	true
816                     	smoothSolver	1.4614975078742100e-02	1.1980924227146829e-03	7	4.0605539990393839e-02	3.7917210393448308e-03	7	false	smoothSolver	7.9348816940609749e-03	5.2660094278012145e-04	5	true	smoothSolver	1.0965268237181480e-04	1.0764636662821630e-05	2	true	GAMG	1.4758432266861519e-02	1.3813942434981350e-03	3	true
817                     	smoothSolver	1.4497039905192870e-02	1.1889115899956209e-03	7	4.0439706520650667e-02	3.7751024168623660e-03	7	false	smoothSolver	7.8354736406830803e-03	7.8242778248046024e-04	4	true	smoothSolver	1.0958689867530590e-04	5.5433241691844252e-06	3	true	GAMG	1.4583457457096280e-02	1.3882070812903621e-03	3	true
818                     	smoothSolver	1.4392004905737501e-02	1.1828485538188270e-03	7	4.0312594181951877e-02	3.7611948230926611e-03	7	false	smoothSolver	7.7714046333882498e-03	5.1452999138377293e-04	5	true	smoothSolver	1.1678809323696330e-04	1.0906979734888750e-05	2	true	GAMG	1.4287373059559129e-02	1.3898461715063609e-03	3	true
819                     	smoothSolver	1.4318123610769670e-02	1.1806534906461600e-03	7	4.0169432580424942e-02	3.7448927789709152e-03	7	false	smoothSolver	7.6764985581923954e-03	5.0913803903879261e-04	5	true	smoothSolver	1.0943909025774540e-04	1.0881100257192540e-05	2	true	GAMG	1.4255843194187471e-02	1.3920454551772890e-03	3	true
820                     	smoothSolver	1.4278905014982021e-02	1.1800860592060850e-03	7	4.0032693223210292e-02	3.7288873204908549e-03	7	false	smoothSolver	7.5913845622548144e-03	7.5807294046823686e-04	4	true	smoothSolver	1.0741772478541370e-04	5.7602911619303168e-06	3	true	GAMG	1.4271935920881039e-02	1.3943251659544441e-03	3	true
821                     	smoothSolver	1.4289634633527110e-02	1.1830812073744730e-03	7	3.9945421102242543e-02	3.7155872564357119e-03	7	false	smoothSolver	7.5689774903135590e-03	5.0181589566663902e-04	5	true	smoothSolver	1.0894056854386410e-04	5.7237922574843058e-06	3	true	GAMG	1.4247686160789841e-02	1.3917808229569370e-03	3	true
822                     	smoothSolver	1.4340596177265231e-02	1.1893896067171530e-03	7	3.9932751377761207e-02	3.7091845887323939e-03	7	false	smoothSolver	7.5350613351606310e-03	7.4559541890656562e-04	4	true	smoothSolver	1.0955184293663180e-04	5.5740099687256583e-06	3	true	GAMG	1.4327517977522120e-02	1.4005824775689040e-03	3	true
823                     	smoothSolver	1.4410714801278970e-02	1.1977166075768889e-03	7	3.9974018556351312e-02	3.7112378752868829e-03	7	false	smoothSolver	7.5122418010245421e-03	7.4126498649127761e-04	4	true	smoothSolver	1.1100738483966140e-04	5.6342753076691034e-06	3	true	GAMG	1.4385963321326431e-02	1.3919137675341971e-03	3	true
824                     	smoothSolver	1.4514484147844210e-02	1.2088636550971910e-03	7	4.0106843555968157e-02	3.7276781223039182e-03	7	false	smoothSolver	7.5726751888422414e-03	7.4491426757625180e-04	4	true	smoothSolver	1.1367293014312350e-04	1.1328972306347690e-05	2	true	GAMG	1.4449426615712789e-02	1.3672351824526470e-03	3	true
825                     	smoothSolver	1.4643235022435410e-02	1.2219190074436010e-03	7	4.0352557781130560e-02	3.7609048379457751e-03	7	false	smoothSolver	7.6054795095557466e-03	7.5075056716940292e-04	4	true	smoothSolver	1.1313030839064451e-04	1.1190197950667041e-05	2	true	GAMG	1.4616990317743290e-02	1.3419742627657520e-03	3	true
826                     	smoothSolver	1.4794404923971990e-02	1.2364844344941669e-03	7	4.0662541797723273e-02	3.7991878069425721e-03	7	false	smoothSolver	7.6658914102903037e-03	7.5893329141548619e-04	4	true	smoothSolver	1.1931117061852960e-04	1.1769495489888060e-05	2	true	GAMG	1.4778997552465090e-02	1.3261723877859601e-03	3	true
827                     	smoothSolver	1.4950051672334730e-02	1.2509564748496679e-03	7	4.0978031816040893e-02	3.8373932503852461e-03	7	false	smoothSolver	7.7118389111003657e-03	7.6685181489316980e-04	4	true	smoothSolver	1.1779137560216150e-04	5.9754664788153882e-06	3	true	GAMG	1.4980778257089150e-02	1.3177386059783180e-03	3	true
828                     	smoothSolver	1.5070900459304490e-02	1.2622265016256841e-03	7	4.1278443836218072e-02	3.8744123551278029e-03	7	false	smoothSolver	7.7820566055237612e-03	7.7331963155157391e-04	4	true	smoothSolver	1.1499808113502560e-04	5.6691360463347222e-06	3	true	GAMG	1.5087220851674240e-02	1.3037431245292400e-03	3	true
829                     	smoothSolver	1.5134225306723219e-02	1.2680601748657630e-03	7	4.1527089317730262e-02	3.9073603605287166e-03	7	false	smoothSolver	7.8294103238850023e-03	5.1874239827513432e-04	5	true	smoothSolver	1.1359281636600321e-04	1.1157561341636500e-05	2	true	GAMG	1.5109883369852389e-02	1.2792017644401980e-03	3	true
830                     	smoothSolver	1.5132637728097000e-02	1.2682695347377220e-03	7	4.1729157105741523e-02	3.9334119990663951e-03	7	false	smoothSolver	7.8205716789931327e-03	5.1871679263089778e-04	5	true	smoothSolver	1.1257050254424910e-04	5.5751317155716170e-06	3	true	GAMG	1.5151771517622800e-02	1.2557498213778219e-03	3	true
831                     	smoothSolver	1.5068506115310401e-02	1.2622971446598480e-03	7	4.1886655275229133e-02	3.9527983021079424e-03	7	false	smoothSolver	7.7916773357069591e-03	5.1551701706875185e-04	5	true	smoothSolver	1.1083953888659660e-04	1.0936582114604100e-05	2	true	GAMG	1.5035639506285600e-02	1.2432576314415690e-03	3	true
832                     	smoothSolver	1.4955338485178620e-02	1.2512042307209949e-03	7	4.2009150597466717e-02	3.9649101065216278e-03	7	false	smoothSolver	7.7764314134167820e-03	5.1538372256601907e-04	5	true	smoothSolver	1.0988404208880430e-04	5.5329487595927803e-06	3	true	GAMG	1.4921966035141100e-02	1.2420714443149481e-03	3	true
833                     	smoothSolver	1.4833698779092529e-02	1.2381881833477110e-03	7	4.2153340968485123e-02	3.9727280740222606e-03	7	false	smoothSolver	7.7474246790371400e-03	5.1219961986383460e-04	5	true	smoothSolver	1.0851901420116640e-04	1.0765918593982150e-05	2	true	GAMG	1.4846566226052790e-02	1.2531703608947000e-03	3	true
834                     	smoothSolver	1.4710528026422989e-02	1.2250172830675331e-03	7	4.2305845270509679e-02	3.9762422350048529e-03	7	false	smoothSolver	7.7282012168078109e-03	5.1099317695523503e-04	5	true	smoothSolver	1.0561499706687260e-04	5.3620659471373736e-06	3	true	GAMG	1.4908859980046331e-02	1.2712506347013670e-03	3	true
835                     	smoothSolver	1.4619610300214600e-02	1.2148901675507089e-03	7	4.2422303466835863e-02	3.9742159838052522e-03	7	false	smoothSolver	7.6814332234498590e-03	5.0687232983884797e-04	5	true	smoothSolver	1.0577829316838810e-04	5.4293214188699996e-06	3	true	GAMG	1.4914080604178429e-02	1.2933914114524750e-03	3	true
836                     	smoothSolver	1.4555964910049259e-02	1.2062370635337551e-03	7	4.2458890708945707e-02	3.9627432080054058e-03	7	false	smoothSolver	7.6700820628650603e-03	7.6496096322138110e-04	4	true	smoothSolver	1.0722493548112430e-04	5.5187560643296316e-06	3	true	GAMG	1.5032615381873461e-02	1.3333247991026561e-03	3	true
837                     	smoothSolver	1.4522974713159329e-02	1.1998458155852230e-03	7	4.2404942729308948e-02	3.9437420645155041e-03	7	false	smoothSolver	7.6993431889641611e-03	5.0861249610297367e-04	5	true	smoothSolver	1.0750498549606810e-04	5.4563698973324396e-06	3	true	GAMG	1.5138671816790600e-02	1.3613657021840531e-03	3	true
838                     	smoothSolver	1.4535017685290950e-02	1.1979000033887030e-03	7	4.2320738378720309e-02	3.9223725755500724e-03	7	false	smoothSolver	7.7062429758895396e-03	7.7041519234427179e-04	4	true	smoothSolver	1.0981099027973260e-04	5.6738825844197238e-06	3	true	GAMG	1.5403226289982540e-02	1.4029453985219030e-03	3	true
839                     	smoothSolver	1.4561155372451531e-02	1.1984765356240160e-03	7	4.2214605748109278e-02	3.9011788754567860e-03	7	false	smoothSolver	7.7568301254875198e-03	5.1305739563453179e-04	5	true	smoothSolver	1.0969128828589410e-04	5.7377414947820046e-06	3	true	GAMG	1.5627556514600179e-02	1.4342196910447789e-03	3	true
840                     	smoothSolver	1.4608929305403470e-02	1.2013313309419910e-03	7	4.2104300290276349e-02	3.8833173183936988e-03	7	false	smoothSolver	7.7845692256526978e-03	5.1323902853446946e-04	5	true	smoothSolver	1.1232679280452600e-04	5.7922750425109763e-06	3	true	GAMG	1.5845962782898071e-02	1.4602827328298830e-03	3	true
841                     	smoothSolver	1.4655615267664349e-02	1.2055360581242590e-03	7	4.2026121322770879e-02	3.8729250681612520e-03	7	false	smoothSolver	7.8100939390118706e-03	7.7898158987110562e-04	4	true	smoothSolver	1.1338515864731730e-04	5.9162642383204407e-06	3	true	GAMG	1.5981523051974911e-02	1.4726199184669549e-03	3	true
842                     	smoothSolver	1.4715361245394999e-02	1.2108521804061029e-03	7	4.1976187965113140e-02	3.8708992521456812e-03	7	false	smoothSolver	7.8918916094385810e-03	5.2102220732197740e-04	5	true	smoothSolver	1.1302718342038180e-04	5.9632336184692238e-06	3	true	GAMG	1.6044058177060810e-02	1.4692853562163601e-03	3	true
843                     	smoothSolver	1.4789547447358770e-02	1.2168339537376440e-03	7	4.1939982523691618e-02	3.8723120310513769e-03	7	false	smoothSolver	7.9210053611598226e-03	7.8837784848431801e-04	4	true	smoothSolver	1.1514488564191351e-04	5.9367223314401116e-06	3	true	GAMG	1.6109809954144780e-02	1.4663164564605710e-03	3	true
844                     	smoothSolver	1.4851413739040290e-02	1.2213531887251920e-03	7	4.1870635376820932e-02	3.8726764024433909e-03	7	false	smoothSolver	7.9972624565377709e-03	5.2604679223279701e-04	5	true	smoothSolver	1.1389414589762120e-04	5.8676499591732818e-06	3	true	GAMG	1.5987286984743811e-02	1.4427186914296090e-03	3	true
845                     	smoothSolver	1.4897351529241879e-02	1.2245440061877031e-03	7	4.1755320524910891e-02	3.8713834462722140e-03	7	false	smoothSolver	8.0143305795786629e-03	7.9959800762093697e-04	4	true	smoothSolver	1.1317635239801260e-04	5.7499684774167503e-06	3	true	GAMG	1.5872337122186001e-02	1.4281990869392360e-03	3	true
846                     	smoothSolver	1.4905322815577500e-02	1.2247179989375179e-03	7	4.1581833547504679e-02	3.8652667123116940e-03	7	false	smoothSolver	8.0544364366168970e-03	5.2984583502666167e-04	5	true	smoothSolver	1.1398924257176580e-04	1.1381184902359450e-05	2	true	GAMG	1.5676841575111310e-02	1.4041912339704840e-03	3	true
847                     	smoothSolver	1.4883831635629450e-02	1.2218983681809279e-03	7	4.1351474715996678e-02	3.8533514863823412e-03	7	false	smoothSolver	8.0292310719724640e-03	5.2801467640521270e-04	5	true	smoothSolver	1.1241011116098281e-04	5.8285213102986966e-06	3	true	GAMG	1.5470859993379700e-02	1.3922978502796460e-03	3	true
848                     	smoothSolver	1.4818801193620440e-02	1.2157373086350801e-03	7	4.1112264702041650e-02	3.8371053373356381e-03	7	false	smoothSolver	7.9714475804987840e-03	5.2392080837901909e-04	5	true	smoothSolver	1.1255199037160650e-04	5.7133653167135458e-06	3	true	GAMG	1.5208540561564491e-02	1.3881642081193400e-03	3	true
849                     	smoothSolver	1.4719339842228420e-02	1.2069139489143260e-03	7	4.0871433548609858e-02	3.8169039980280829e-03	7	false	smoothSolver	7.8855018057544125e-03	5.1925614485665635e-04	5	true	smoothSolver	1.1172853346118580e-04	1.1102841647950000e-05	2	true	GAMG	1.4978450906642500e-02	1.3968758005806310e-03	3	true
850                     	smoothSolver	1.4595564761002220e-02	1.1966273601158230e-03	7	4.0674018542026159e-02	3.7987339945824588e-03	7	false	smoothSolver	7.8148463249035870e-03	7.7948166155125936e-04	4	true	smoothSolver	1.0834252798153000e-04	5.5131828068636387e-06	3	true	GAMG	1.4769113810157259e-02	1.3933307007420570e-03	3	true
851                     	smoothSolver	1.4482329492458691e-02	1.1886061512017400e-03	7	4.0546808448877120e-02	3.7852314654456460e-03	7	false	smoothSolver	7.7804824073462063e-03	7.7286046978448236e-04	4	true	smoothSolver	1.2368327932274831e-04	1.1770178894063170e-05	2	true	GAMG	1.4483672676161260e-02	1.3927037098553170e-03	3	true
852                     	smoothSolver	1.4394825826237381e-02	1.1849115740013799e-03	7	4.0420009291329197e-02	3.7701125116395141e-03	7	false	smoothSolver	7.7450673757978256e-03	5.1524063436111684e-04	5	true	smoothSolver	1.4624025474444720e-04	1.1406505590356389e-05	2	true	GAMG	1.4336911303059431e-02	1.3935168350719129e-03	3	true
853                     	smoothSolver	1.4345809679653650e-02	1.1842719860467260e-03	7	4.0285990530788150e-02	3.7543251317225090e-03	7	false	smoothSolver	7.6406079041783986e-03	7.6388734648762785e-04	4	true	smoothSolver	1.0887682231031789e-04	5.6851685732168900e-06	3	true	GAMG	1.4371354688076970e-02	1.3989851891807830e-03	3	true
854                     	smoothSolver	1.4334265416160740e-02	1.1855788203488930e-03	7	4.0183229221458949e-02	3.7397798772852431e-03	7	false	smoothSolver	7.5969718991012137e-03	5.0170475706635509e-04	5	true	smoothSolver	1.0881743570081910e-04	5.7294500692972010e-06	3	true	GAMG	1.4341196792322240e-02	1.3979891413886841e-03	3	true
855                     	smoothSolver	1.4364818079888649e-02	1.1903997259503361e-03	7	4.0118246543768943e-02	3.7289215571294091e-03	7	false	smoothSolver	7.5522084007749969e-03	7.4806748597425524e-04	4	true	smoothSolver	1.1117974401361180e-04	1.1094885813735071e-05	2	true	GAMG	1.4457336955067171e-02	1.4051181267280301e-03	3	true
856                     	smoothSolver	1.4418912696057469e-02	1.1970136286129449e-03	7	4.0109288321718423e-02	3.7244932445422729e-03	7	false	smoothSolver	7.5675200267060309e-03	7.4566613535259380e-04	4	true	smoothSolver	1.1230224664419589e-04	5.8030037858036232e-06	3	true	GAMG	1.4517616854150201e-02	1.4068050926022591e-03	3	true
857                     	smoothSolver	1.4516005872608560e-02	1.2070314602023280e-03	7	4.0181309887255809e-02	3.7314594822874299e-03	7	false	smoothSolver	7.5845373652498648e-03	7.4935628791302107e-04	4	true	smoothSolver	1.1488147249547600e-04	1.1369681002473570e-05	2	true	GAMG	1.4550392757463780e-02	1.3897615613927450e-03	3	true
858                     	smoothSolver	1.4630055931331661e-02	1.2194929525013690e-03	7	4.0351626485209603e-02	3.7551931503853782e-03	7	false	smoothSolver	7.6233998174663493e-03	7.4925165846689975e-04	4	true	smoothSolver	1.1662261282801861e-04	5.8068165451178699e-06	3	true	GAMG	1.4723153021359179e-02	1.3603672331655950e-03	3	true
859                     	smoothSolver	1.4775174145277001e-02	1.2340476154869150e-03	7	4.0650570999373872e-02	3.7916263128267990e-03	7	false	smoothSolver	7.6833306468408946e-03	7.5919142372319140e-04	4	true	smoothSolver	1.1904574978474760e-04	1.1888664714003829e-05	2	true	GAMG	1.4828074209681340e-02	1.3328995227380070e-03	3	true
